row,values
1,1.0117435568000002
2,1.4862175925333334
3,1.6610049481000002
4,2.4014735712000004
5,2.5485661498
6,2.7017750949333332
7,2.8582189535333336
8,3.0175464671333336
9,3.173423867066667
10,3.346224037766667
11,3.5134638022333338
12,3.6709651835000003
13,3.824815087266667
14,3.978995466733333
15,4.151785008333333
16,4.3385283148000005
17,5.1968508648
18,5.431156510166668
19,5.600300231366667
20,5.808107347666667
21,6.372810518233334
22,6.5594050874
23,6.7070066941
24,6.8838166561000005
25,7.065965863966667
26,7.358337688433334
27,7.819428914566667
28,7.994643005333334
29,8.151020538566668
30,8.608843851166666
31,8.774521596100001
32,8.950076600866666
33,9.111185705066667
34,9.2722285853
35,9.432240167833335
36,9.9884012023
37,10.4211466716
38,10.692256108666667
39,11.893965898500001
40,12.460685551966668
41,14.580141645433335
42,15.506453104966669
43,15.6583003881
44,15.808078898233333
45,15.971998856966668
46,16.134363343500002
47,16.309563256033336
48,16.810845052333335
49,16.980000868533335
50,17.556090653933335
51,18.302135424433335
52,19.413401058733335
53,19.576305052333332
54,21.379132960800003
55,21.5336460731
56,21.769954936300003
57,22.457120623433333
58,22.9599474211
59,23.104964175933336
60,23.256450399933332
61,23.417984103100004
62,23.769682516566668
63,24.4715221216
64,25.00577943476667
65,25.186125840466666
66,25.954396677066665
67,26.262227626
68,26.43221315723334
69,26.599709444266672
70,26.755939140633338
71,27.2709789005
72,27.411613632566667
73,27.9336007194
74,28.079005770733332
75,28.220132763533336
76,29.01153616946667
77,29.1681077064
78,29.9463659415
79,30.075856879500005
80,30.5954999168
81,30.729559513633337
82,31.264733196
83,31.406486215633333
84,31.589037851733334
85,31.73557345526667
86,31.870685060933337
87,32.01197536190001
88,32.3245906689
89,32.896705578466666
90,33.02332723216667
91,33.15845098013334
92,33.304732161733334
93,33.9682485392
94,34.77761564366667
95,34.9110826295
96,35.448360402733336
97,35.86485499696667
98,36.35770495446667
99,36.558783937233336
100,37.17408733676667
101,39.618206631599996
102,41.12743971783333
103,41.75543509096667
104,42.613265395333336
105,44.35321043586667
106,45.49497158103334
107,46.45259043566667
108,47.9834875744
109,49.57996336536667
110,49.83048557866667
111,50.36731074313334
112,50.5298998146
113,50.70894913696667
114,51.310082856633336
115,51.63194767016667
116,51.779864896633335
117,52.79393749730001
118,53.77216481286667
119,54.27699895040001
120,55.77089204413333
121,55.89187621006667
122,56.041670226200004
123,56.17267458203334
124,56.337866918533344
125,56.490823597500004
126,56.628425452166674
127,56.774665490033335
128,56.92583700406667
129,57.056020593633335
130,57.2032364326
131,57.340164200066674
132,57.508595180966665
133,57.69535848460001
134,58.544762403600004
135,59.01879722376667
136,59.143319487700005
137,59.819297341200006
138,60.45213851056667
139,60.57181184443334
140,60.68725676033334
141,60.800841909400006
142,60.929368469100005
143,61.090314073500004
144,61.2154671115
145,61.334034229433335
146,61.457053657033335
147,61.57438405446667
148,61.75243528100001
149,62.0837675203
150,62.785308540500004
151,63.37581948146667
152,63.84473817243334
153,63.966328648
154,64.23265758956667
155,64.55205104139999
156,64.65730272830001
157,64.77448999106667
