row,values
0,0.1872899426478255
1,0.1414092057592813
2,0.1265016644162511
3,0.1052820149463242
4,0.19071278100964592
5,0.17877480990301672
6,0.1568844890665454
7,0.1584631221507734
8,0.17505763444720945
9,0.16499378350556806
10,0.10270339523090154
11,0.15071589952005984
12,0.17921713390640948
13,0.1437410874631801
14,0.12090395181882592
15,0.15895732231743778
16,0.1720078073822542
17,0.11308564799341658
18,0.16737543615727063
19,0.1321476406286903
20,0.2090492462221984
21,0.10916966350717233
22,0.17722662352998847
23,0.13358488968507545
24,0.14363165822203802
25,0.113168204397573
26,0.1159444838081487
27,0.14622368387826065
28,0.12477403854417526
29,0.1468402026710873
