row,values
1,3.966666666666667
2,6.466666666666667
3,9.5
4,13.866666666666667
5,18.066666666666666
6,22.6
7,28.933333333333334
8,36.733333333333334
9,42.8
10,47.7
11,52.36666666666667
12,55.9
13,60.2
14,64.16666666666667
15,67.83333333333333
16,70.86666666666666
17,72.06666666666666
18,73.3
19,75.96666666666667
20,76.96666666666667
21,78.66666666666667
22,81.06666666666666
23,82.46666666666667
24,83.73333333333333
25,84.8
26,85.8
27,86.0
28,86.86666666666666
29,87.06666666666666
30,87.6
31,87.33333333333333
32,88.0
33,89.56666666666666
34,89.96666666666667
35,89.73333333333333
36,90.63333333333334
37,91.16666666666667
38,91.03333333333333
39,90.03333333333333
40,91.76666666666667
41,93.26666666666667
42,93.36666666666666
43,93.46666666666667
44,93.53333333333333
45,93.3
46,93.46666666666667
47,93.93333333333334
48,93.73333333333333
49,93.7
50,94.23333333333333
51,95.16666666666667
52,95.06666666666666
53,94.96666666666667
54,95.06666666666666
55,95.76666666666667
56,96.26666666666667
57,95.76666666666667
58,95.83333333333333
59,95.7
60,95.96666666666667
61,95.83333333333333
62,95.86666666666666
63,95.96666666666667
64,96.36666666666666
65,96.56666666666666
66,96.16666666666667
67,96.2
68,95.86666666666666
69,96.43333333333334
70,96.43333333333334
71,96.53333333333333
72,96.66666666666667
73,97.1
74,96.5
75,96.3
76,96.83333333333333
77,96.3
78,96.6
79,97.13333333333334
80,96.93333333333334
81,96.73333333333333
82,96.96666666666667
83,97.4
84,96.86666666666666
85,97.33333333333333
86,96.86666666666666
87,96.93333333333334
88,96.56666666666666
89,97.16666666666667
90,97.13333333333334
91,96.33333333333333
92,96.5
93,96.26666666666667
94,97.36666666666666
95,96.5
96,96.1
97,96.3
98,96.03333333333333
99,96.43333333333334
100,96.46666666666667
101,95.5
102,96.46666666666667
103,96.66666666666667
104,96.86666666666666
105,96.4
106,96.53333333333333
107,96.16666666666667
108,96.13333333333334
109,96.56666666666666
110,96.23333333333333
111,96.2
112,96.23333333333333
113,95.93333333333334
114,96.0
115,95.2
116,94.6
117,95.13333333333334
118,95.53333333333333
119,95.13333333333334
120,95.43333333333334
121,94.9
122,94.93333333333334
123,95.16666666666667
124,95.46666666666667
125,95.2
126,94.63333333333334
127,94.26666666666667
128,94.76666666666667
129,94.4
130,93.63333333333334
131,94.2
132,93.96666666666667
133,93.43333333333334
134,93.23333333333333
135,93.23333333333333
136,93.43333333333334
137,93.2
138,93.03333333333333
139,93.0
140,92.66666666666667
141,92.23333333333333
142,93.33333333333333
143,92.96666666666667
144,93.13333333333334
145,92.9
