row,values
0,0.7168412093316587
1,0.6068436377794308
2,0.7220192612438753
3,0.782578154795903
4,0.6698414995688312
5,0.6674784140989959
6,0.7473795441226095
7,0.6544649254392514
8,0.750247610716836
9,0.7681635962028748
10,0.7467570113976371
11,0.6583777349496189
12,0.6369356053830227
13,0.7299202532537913
14,0.7436956113421597
15,0.6134986301120444
16,0.6870975025850943
17,0.6598417096866861
18,0.7334099449158482
19,0.6412888632986955
20,0.6588093726992179
21,0.7050955751308892
22,0.6813649333816781
23,0.7079131090599465
24,0.7778192257984549
25,0.7369601423113686
26,0.7018020427288315
27,0.7756858209711083
28,0.7511300728024427
29,0.6563940402355678
