2.595475706097933 3.4359497462088027
2.5998257225972066 2.9192753499661706
2.664976728993976 1.81611893110148
2.596880976900627 3.3568493004060396
2.6704719978598916 1.7319874448790369
2.6577739804585754 1.912196885032779
2.656036678986195 1.9277443864958799
2.8238616102159098 1.321381536852635
2.6398948557820976 2.040578254734728
2.827328964415788 1.3100375642195816
2.677493963245422 1.5692249922757393
2.7883650019484914 1.38749906073733
2.701927557290061 1.4506061219913948
2.615354320096225 2.0696286137302153
2.6743478747560916 1.6160819310066175
2.653229777994512 2.0258968683422447
2.6022840167042185 2.5655155547096995
2.755986715961563 1.4298799350370643
2.605559887573408 2.202391150062888
2.76120177058982 1.4088488691425656
2.693308359344332 1.5011701610750852
2.6850087244520955 1.5209251608936944
2.790769351636622 1.3437822213708388
2.692049739184106 1.5110799445333307
2.833123397205734 1.2985944992174108
2.6008849029724694 2.6001874046055518
2.6041607738416586 2.346751626352004
2.798721878231966 1.3437822213708386
2.6557955885194713 2.011108308525824
2.5989143528211995 3.068825664155557
2.5984473014562743 3.0688256641555576
2.5970420306535797 3.102683706222791
