row,values
1,3.7
2,9.6
3,16.9
4,26.233333333333334
5,38.43333333333333
6,49.63333333333333
7,59.3
8,67.9
9,74.4
10,80.16666666666667
11,83.3
12,85.66666666666667
13,88.13333333333334
14,90.06666666666666
15,90.2
16,92.06666666666666
17,92.3
18,91.76666666666667
19,93.53333333333333
20,93.83333333333333
21,94.23333333333333
22,95.0
23,94.4
24,95.16666666666667
25,95.0
26,95.53333333333333
27,95.56666666666666
28,96.16666666666667
29,96.63333333333334
30,96.83333333333333
31,96.3
32,96.83333333333333
33,96.53333333333333
34,96.53333333333333
35,96.9
36,96.83333333333333
37,96.5
38,97.66666666666667
39,97.0
40,96.83333333333333
41,97.33333333333333
42,97.43333333333334
43,96.96666666666667
44,97.16666666666667
45,97.3
46,97.6
47,97.66666666666667
48,97.43333333333334
49,97.33333333333333
50,97.36666666666666
51,97.66666666666667
52,97.26666666666667
53,97.8
54,97.33333333333333
55,96.73333333333333
56,97.9
57,97.13333333333334
58,97.4
59,98.03333333333333
60,96.86666666666666
61,97.33333333333333
62,97.5
63,96.76666666666667
64,97.73333333333333
65,96.9
66,96.86666666666666
67,97.16666666666667
68,97.0
69,96.76666666666667
70,97.33333333333333
71,96.46666666666667
72,96.56666666666666
73,97.03333333333333
74,96.23333333333333
75,96.03333333333333
76,95.26666666666667
77,94.36666666666666
78,92.43333333333334
79,88.4
80,84.93333333333334
81,81.23333333333333
82,76.2
83,71.36666666666666
84,69.3
85,68.7
86,64.83333333333333
87,62.7
88,62.2
89,61.63333333333333
90,59.43333333333333
91,58.1
92,57.53333333333333
93,57.166666666666664
94,57.6
95,55.833333333333336
96,54.666666666666664
97,57.13333333333333
98,54.7
99,53.666666666666664
100,55.6
101,52.2
102,55.766666666666666
103,56.3
104,56.0
105,55.5
106,55.63333333333333
107,52.766666666666666
108,52.96666666666667
109,52.06666666666667
110,55.46666666666667
111,54.56666666666667
112,55.43333333333333
113,55.166666666666664
114,54.63333333333333
115,55.733333333333334
116,54.266666666666666
117,52.7
118,52.833333333333336
119,50.06666666666667
120,49.5
121,50.8
122,50.5
123,51.06666666666667
124,51.53333333333333
125,53.06666666666667
126,53.5
127,54.166666666666664
128,51.13333333333333
129,50.266666666666666
130,48.56666666666667
131,47.266666666666666
132,49.36666666666667
133,49.266666666666666
134,50.56666666666667
135,49.766666666666666
136,52.2
137,51.06666666666667
138,49.2
139,48.266666666666666
140,47.7
141,46.733333333333334
142,46.3
143,48.733333333333334
144,46.3
145,49.266666666666666
146,50.2
147,48.93333333333333
148,48.766666666666666
149,47.56666666666667
150,47.5
151,48.96666666666667
152,47.53333333333333
153,49.0
154,49.43333333333333
155,48.53333333333333
156,48.53333333333333
157,50.6
158,51.266666666666666
159,53.63333333333333
160,53.6
161,52.666666666666664
162,50.7
163,51.266666666666666
164,50.333333333333336
165,52.36666666666667
166,52.0
167,54.43333333333333
168,52.6
169,52.6
170,53.1
171,53.46666666666667
172,53.0
173,54.0
174,55.13333333333333
175,55.6
176,57.766666666666666
177,58.43333333333333
178,58.4
179,57.93333333333333
180,57.233333333333334
181,56.666666666666664
182,57.56666666666667
183,59.03333333333333
184,59.9
185,60.7
186,59.63333333333333
187,59.8
188,60.666666666666664
189,60.5
190,60.13333333333333
191,60.63333333333333
192,60.63333333333333
193,60.833333333333336
194,61.56666666666667
195,61.03333333333333
196,62.56666666666667
197,62.63333333333333
198,61.93333333333333
199,62.266666666666666
200,64.23333333333333
201,64.43333333333334
202,63.1
203,64.36666666666666
204,63.46666666666667
205,64.36666666666666
206,64.7
207,65.53333333333333
208,66.06666666666666
209,66.1
210,66.6
211,66.63333333333334
212,67.33333333333333
213,67.86666666666666
214,68.86666666666666
215,69.16666666666667
216,69.03333333333333
217,69.16666666666667
218,70.2
219,71.2
220,70.26666666666667
221,69.86666666666666
222,69.26666666666667
223,70.53333333333333
224,70.3
225,70.63333333333334
226,71.6
227,71.93333333333334
228,72.33333333333333
229,73.36666666666666
230,73.9
231,72.66666666666667
232,73.6
233,75.23333333333333
234,75.53333333333333
235,76.83333333333333
236,76.73333333333333
237,75.8
238,76.66666666666667
239,76.5
240,78.0
241,78.8
242,78.2
243,78.66666666666667
244,78.4
245,78.66666666666667
246,78.96666666666667
247,80.0
248,78.56666666666666
249,79.13333333333334
250,78.93333333333334
251,80.1
252,80.7
253,81.13333333333334
254,80.76666666666667
255,82.8
256,83.2
257,83.23333333333333
258,82.83333333333333
259,83.56666666666666
260,82.4
261,83.0
262,82.3
263,82.1
264,80.53333333333333
265,81.23333333333333
266,81.33333333333333
267,82.0
268,82.13333333333334
269,82.86666666666666
270,83.2
271,83.2
272,84.23333333333333
273,83.86666666666666
274,84.03333333333333
275,84.3
276,85.23333333333333
277,86.4
278,86.23333333333333
279,85.6
280,86.4
281,86.76666666666667
282,86.46666666666667
283,87.0
284,86.53333333333333
285,87.06666666666666
286,87.96666666666667
287,87.63333333333334
288,86.76666666666667
289,87.66666666666667
290,87.6
291,88.06666666666666
292,88.1
293,88.56666666666666
294,88.2
295,88.73333333333333
296,88.3
297,88.9
298,88.76666666666667
299,89.23333333333333
300,89.33333333333333
301,90.0
302,90.86666666666666
303,90.9
304,91.16666666666667
305,90.93333333333334
306,91.76666666666667
307,91.2
308,92.1
309,92.16666666666667
310,92.66666666666667
311,93.1
312,93.3
313,92.86666666666666
314,92.7
315,93.2
316,92.1
317,92.56666666666666
318,93.43333333333334
319,93.46666666666667
320,93.63333333333334
321,93.66666666666667
322,92.96666666666667
323,91.86666666666666
324,92.06666666666666
325,91.43333333333334
326,91.6
327,91.9
328,92.46666666666667
329,92.13333333333334
330,92.86666666666666
331,91.56666666666666
332,91.1
333,91.9
334,91.76666666666667
335,91.86666666666666
336,91.73333333333333
337,92.23333333333333
338,92.43333333333334
339,92.8
340,91.8
341,93.1
342,93.56666666666666
343,93.43333333333334
344,93.63333333333334
345,93.33333333333333
346,93.86666666666666
347,94.2
348,93.53333333333333
349,93.16666666666667
350,92.63333333333334
351,93.6
352,93.8
353,94.83333333333333
354,94.86666666666666
355,94.2
356,95.2
357,95.36666666666666
358,95.4
359,95.73333333333333
360,95.46666666666667
361,94.96666666666667
362,95.13333333333334
363,95.6
364,96.26666666666667
365,96.3
366,95.96666666666667
367,95.86666666666666
368,95.6
369,96.0
370,95.9
371,95.6
372,95.86666666666666
373,95.16666666666667
374,95.5
375,95.73333333333333
376,96.13333333333334
377,96.43333333333334
378,96.43333333333334
379,96.5
380,95.86666666666666
