row,values
1,4.727886127633334
2,5.8327594803
3,6.758907543133334
4,7.5953661923333335
5,8.3594009872
6,9.210379391
7,9.917569539966667
8,10.577113338233334
9,11.3142225473
10,11.997651984933334
11,12.647250964900001
12,13.301255500000002
13,14.050283354966668
14,14.734894325600001
15,15.349311056700001
16,16.052824463033335
17,16.662705619066667
18,17.1972521006
19,17.705526048733333
20,18.2807429297
21,18.750398169733334
22,19.200476746466666
23,19.623632835133336
24,20.0936622118
25,20.4897391477
26,20.859180071033336
27,21.2532661372
28,21.7201165628
29,22.229546857166667
30,22.76018965056667
31,23.158674573333336
32,23.664385126333336
33,24.067742872100002
34,24.42343426676667
35,24.8181754069
36,25.28779864526667
37,25.708069105733333
38,26.073803159066667
39,26.462819994933334
40,26.9412206625
41,27.305062865900002
42,27.6858844443
43,28.0710714866
44,28.500312774633336
45,28.9269938539
46,29.290577652933337
47,29.722555345333333
48,30.174154041433336
49,30.608333741400003
50,30.975650843500002
51,31.41068523146667
52,31.797519912033337
53,32.278027910733336
54,32.6892160078
55,33.0951402293
56,33.46528716656667
57,33.86591825883333
58,34.2925136583
59,34.6481630806
60,35.037618785
61,35.41770401946667
62,35.80746225243333
63,36.21091497966667
64,36.58215332986667
65,36.95753771976667
66,37.327036019433336
67,37.73479089496667
68,38.13268356493334
69,38.5338326123
70,38.9199488352
71,39.3437057295
72,39.740977248600004
73,40.14693129816667
74,40.53221665703334
75,40.901499082166666
76,41.25775646023334
77,41.646575946300004
78,42.008810728933334
79,42.39602554333334
80,42.74156806800001
81,43.13231012093333
82,43.505913489200005
83,43.87264375463334
84,44.248803898700004
85,44.617912416100005
86,44.96923466416667
87,45.35039268996667
88,45.71738127606667
89,46.08257752816667
90,46.4498036715
91,46.80539142516667
92,47.22328030813334
93,47.588236853400005
94,47.95940384113334
95,48.32308201083334
96,48.69280696486667
97,49.050322557133335
98,49.42126360316667
99,49.77713896966667
100,50.12826444536667
101,50.49599257603334
102,50.890902768433335
103,51.25192372716667
104,51.60583413013334
105,51.97336879863334
106,52.3158939798
107,52.682987338733334
108,53.05507784736667
109,53.41947470156667
110,53.77127325233334
111,54.13240143256667
112,54.4906792815
113,54.86761327400001
114,55.2178900767
115,55.5799513914
116,55.947198421100005
117,56.296258081733335
118,56.6454989017
119,57.01695286943334
120,57.3657115831
121,57.7291757157
122,58.08999852716667
123,58.43463158766667
124,58.80070391263334
125,59.16839553023334
126,59.53989299386667
127,59.888291457200005
128,60.2402270854
129,60.59195148156667
130,60.936576269633335
131,61.31283717273334
132,61.68314059153334
133,62.02770281676667
134,62.38358858096667
135,62.74663742706667
136,63.101732066000004
137,63.47406758693334
