row,values
0,156.0
1,122.0
2,124.0
3,153.0
4,146.0
5,173.0
6,143.0
7,167.0
8,126.0
9,163.0
10,168.0
11,147.0
12,159.0
13,141.0
14,159.0
15,159.0
16,132.0
17,148.0
18,139.0
19,155.0
20,156.0
21,145.0
22,132.0
23,125.0
24,124.0
25,125.0
26,172.0
27,155.0
28,114.0
29,133.0
